country,subnational1,year,umd_tree_cover_density_2000__threshold,umd_tree_cover_extent_2000__ha,gfw_aboveground_carbon_stocks_2000__Mg_C,avg_gfw_aboveground_carbon_stocks_2000__Mg_C_ha-1,gfw_forest_carbon_gross_emissions__Mg_CO2e_yr-1,gfw_forest_carbon_gross_removals__Mg_CO2_yr-1,gfw_forest_carbon_net_flux__Mg_CO2e_yr-1,emissions_Mg_CO2e
Malaysia,Kuala Lumpur,2021,0,27198,518053,19,,,,
Malaysia,Kuala Lumpur,2021,10,6860,507628,74,,,,
Malaysia,Kuala Lumpur,2021,15,5685,456774,80,,,,
Malaysia,Kuala Lumpur,2021,20,5485,446937,81,,,,
Malaysia,Kuala Lumpur,2021,25,5109,428862,84,,,,
Malaysia,Kuala Lumpur,2021,30,4827,414389,86,27299.0,32459.0,-5160.0,10973.0
Malaysia,Kuala Lumpur,2021,50,3914,357079,91,25217.0,27488.0,-2271.0,9822.0
Malaysia,Kuala Lumpur,2021,75,2446,242429,99,17576.0,20220.0,-2644.0,7783.0
Malaysia,Labuan,2021,0,9066,436021,48,,,,
Malaysia,Labuan,2021,10,4730,426512,90,,,,
Malaysia,Labuan,2021,15,4599,419801,91,,,,
Malaysia,Labuan,2021,20,4527,415628,92,,,,
Malaysia,Labuan,2021,25,4480,413030,92,,,,
Malaysia,Labuan,2021,30,4323,403863,93,20672.0,27011.0,-6340.0,16052.0
Malaysia,Labuan,2021,50,3926,378890,97,19743.0,24960.0,-5217.0,15265.0
Malaysia,Labuan,2021,75,3014,310672,103,16622.0,20357.0,-3734.0,11636.0
Malaysia,Melaka,2021,0,165403,9575243,58,,,,
Malaysia,Melaka,2021,10,117339,9527472,81,,,,
Malaysia,Melaka,2021,15,115661,9445345,82,,,,
Malaysia,Melaka,2021,20,114475,9384085,82,,,,
Malaysia,Melaka,2021,25,113794,9349258,82,,,,
Malaysia,Melaka,2021,30,112675,9291768,82,1139800.0,691561.0,448240.0,936179.0
Malaysia,Melaka,2021,50,106873,8942334,84,1121624.0,649345.0,472279.0,908152.0
Malaysia,Melaka,2021,75,88815,7609803,86,1007607.0,523053.0,484553.0,758704.0
Malaysia,Negeri Sembilan,2021,0,666738,59420574,89,,,,
Malaysia,Negeri Sembilan,2021,10,570930,59306691,104,,,,
Malaysia,Negeri Sembilan,2021,15,567096,59110058,104,,,,
Malaysia,Negeri Sembilan,2021,20,564138,58949675,104,,,,
Malaysia,Negeri Sembilan,2021,25,562530,58863446,105,,,,
Malaysia,Negeri Sembilan,2021,30,559821,58715699,105,5263479.0,2845864.0,2417616.0,3596835.0
Malaysia,Negeri Sembilan,2021,50,544976,57769100,106,5210317.0,2737561.0,2472756.0,3494894.0
Malaysia,Negeri Sembilan,2021,75,487265,53251141,109,4830080.0,2350431.0,2479649.0,2948645.0
Malaysia,Pahang,2021,0,3585238,422471528,118,,,,
Malaysia,Pahang,2021,10,3327704,422127448,127,,,,
Malaysia,Pahang,2021,15,3316955,421598747,127,,,,
Malaysia,Pahang,2021,20,3308545,421163557,127,,,,
Malaysia,Pahang,2021,25,3303635,420910143,127,,,,
Malaysia,Pahang,2021,30,3295418,420480303,128,28002322.0,9642236.0,18360086.0,23224292.0
Malaysia,Pahang,2021,50,3249607,417750155,129,27841296.0,9382340.0,18458956.0,23005933.0
Malaysia,Pahang,2021,75,3063046,404010000,132,26759276.0,8385389.0,18373887.0,21466637.0
Malaysia,Perak,2021,0,2091110,207202266,99,,,,
Malaysia,Perak,2021,10,1795110,206728430,115,,,,
Malaysia,Perak,2021,15,1785066,206237585,116,,,,
Malaysia,Perak,2021,20,1778841,205918927,116,,,,
Malaysia,Perak,2021,25,1774699,205715084,116,,,,
Malaysia,Perak,2021,30,1766056,205281845,116,7200897.0,5228147.0,1972750.0,7591656.0
Malaysia,Perak,2021,50,1728918,203247735,118,7139512.0,5065701.0,2073811.0,7474953.0
Malaysia,Perak,2021,75,1603872,195468437,122,6833119.0,4584927.0,2248192.0,6991659.0
Malaysia,Perlis,2021,0,82349,2952940,36,,,,
Malaysia,Perlis,2021,10,29311,2832283,97,,,,
Malaysia,Perlis,2021,15,28648,2794018,98,,,,
Malaysia,Perlis,2021,20,28308,2774155,98,,,,
Malaysia,Perlis,2021,25,28044,2760716,98,,,,
Malaysia,Perlis,2021,30,27367,2719784,99,98894.0,148532.0,-49639.0,96280.0
Malaysia,Perlis,2021,50,25598,2601968,102,95885.0,139687.0,-43803.0,91530.0
Malaysia,Perlis,2021,75,19860,2078232,105,74585.0,115701.0,-41116.0,67860.0
Malaysia,Pulau Pinang,2021,0,105622,4254227,40,,,,
Malaysia,Pulau Pinang,2021,10,49792,4155540,83,,,,
Malaysia,Pulau Pinang,2021,15,48776,4106379,84,,,,
Malaysia,Pulau Pinang,2021,20,48230,4079082,85,,,,
Malaysia,Pulau Pinang,2021,25,47774,4056618,85,,,,
Malaysia,Pulau Pinang,2021,30,46677,4001163,86,100482.0,173060.0,-72578.0,91090.0
Malaysia,Pulau Pinang,2021,50,43161,3803492,88,96960.0,159433.0,-62472.0,87076.0
Malaysia,Pulau Pinang,2021,75,32935,3131770,95,79387.0,124248.0,-44860.0,71028.0
Malaysia,Putrajaya,2021,0,6173,130052,21,,,,
Malaysia,Putrajaya,2021,10,1720,127212,74,,,,
Malaysia,Putrajaya,2021,15,1670,124934,75,,,,
Malaysia,Putrajaya,2021,20,1644,123683,75,,,,
Malaysia,Putrajaya,2021,25,1618,122523,76,,,,
Malaysia,Putrajaya,2021,30,1583,120859,76,6730.0,11311.0,-4580.0,12812.0
Malaysia,Putrajaya,2021,50,1395,109968,79,6109.0,10649.0,-4539.0,12236.0
Malaysia,Putrajaya,2021,75,925,77700,84,4265.0,9158.0,-4893.0,10483.0
Malaysia,Sabah,2021,0,7372091,833296406,113,,,,
Malaysia,Sabah,2021,10,6769712,832107145,123,,,,
Malaysia,Sabah,2021,15,6742543,830848059,123,,,,
Malaysia,Sabah,2021,20,6721855,829806182,123,,,,
Malaysia,Sabah,2021,25,6710515,829233966,124,,,,
Malaysia,Sabah,2021,30,6684138,827865730,124,37975953.0,23635732.0,14340220.0,21174774.0
Malaysia,Sabah,2021,50,6585815,822443777,125,37727202.0,23082071.0,14645131.0,20932812.0
Malaysia,Sabah,2021,75,6165734,792620641,129,36229127.0,21046557.0,15182570.0,19568713.0
Malaysia,Sarawak,2021,0,12379545,1558622185,126,,,,
Malaysia,Sarawak,2021,10,11727777,1556882267,133,,,,
Malaysia,Sarawak,2021,15,11699536,1555554478,133,,,,
Malaysia,Sarawak,2021,20,11680467,1554629007,133,,,,
Malaysia,Sarawak,2021,25,11666586,1553942931,133,,,,
Malaysia,Sarawak,2021,30,11643005,1552792014,133,109979129.0,39818537.0,70160592.0,44978115.0
Malaysia,Sarawak,2021,50,11524585,1546121234,134,109595368.0,39209171.0,70386197.0,44600544.0
Malaysia,Sarawak,2021,75,11067414,1513688668,137,107441686.0,37030012.0,70411673.0,42841331.0
Malaysia,Selangor,2021,0,782443,55057927,70,,,,
Malaysia,Selangor,2021,10,581303,54785119,94,,,,
Malaysia,Selangor,2021,15,575405,54537124,95,,,,
Malaysia,Selangor,2021,20,571761,54377662,95,,,,
Malaysia,Selangor,2021,25,568977,54259317,95,,,,
Malaysia,Selangor,2021,30,564558,54064971,96,3129864.0,2589350.0,540514.0,2796606.0
Malaysia,Selangor,2021,50,543059,53006083,98,3074550.0,2461992.0,612558.0,2704278.0
Malaysia,Selangor,2021,75,477581,49218157,103,2784878.0,2104015.0,680863.0,2289041.0
Malaysia,Trengganu,2021,0,1288895,139834155,108,,,,
Malaysia,Trengganu,2021,10,1123158,139627207,124,,,,
Malaysia,Trengganu,2021,15,1117368,139349106,125,,,,
Malaysia,Trengganu,2021,20,1113668,139162067,125,,,,
Malaysia,Trengganu,2021,25,1111102,139035288,125,,,,
Malaysia,Trengganu,2021,30,1106226,138785265,125,6549942.0,3924607.0,2625335.0,4864990.0
Malaysia,Trengganu,2021,50,1084795,137498633,127,6491611.0,3781607.0,2710004.0,4770258.0
Malaysia,Trengganu,2021,75,1007112,131750848,131,6124971.0,3282856.0,2842115.0,4219720.0
Malaysia,Johor,2022,0,1911485,161690598,85,,,,
Malaysia,Johor,2022,10,1625635,161322141,99,,,,
Malaysia,Johor,2022,15,1614670,160842410,100,,,,
Malaysia,Johor,2022,20,1606540,160463313,100,,,,
Malaysia,Johor,2022,25,1601965,160254374,100,,,,
Malaysia,Johor,2022,30,1593783,159877994,100,13427527.0,7299827.0,6127700.0,5947830.0
Malaysia,Johor,2022,50,1551382,157627402,102,13287539.0,7015158.0,6272382.0,5784317.0
Malaysia,Johor,2022,75,1391685,147208845,106,12458477.0,5984949.0,6473527.0,4984812.0
Malaysia,Kedah,2022,0,951787,79675819,84,,,,
Malaysia,Kedah,2022,10,693911,79000112,114,,,,
Malaysia,Kedah,2022,15,687911,78642913,114,,,,
Malaysia,Kedah,2022,20,683626,78375777,115,,,,
Malaysia,Kedah,2022,25,681331,78241635,115,,,,
Malaysia,Kedah,2022,30,676030,77913295,115,5191335.0,3200786.0,1990549.0,3345322.0
Malaysia,Kedah,2022,50,653738,76361813,117,5108121.0,3045744.0,2062377.0,3223914.0
Malaysia,Kedah,2022,75,581666,70202887,121,4579119.0,2581522.0,1997597.0,2721006.0
Malaysia,Kelantan,2022,0,1513205,165113057,109,,,,
Malaysia,Kelantan,2022,10,1361094,164872652,121,,,,
Malaysia,Kelantan,2022,15,1355454,164591771,121,,,,
Malaysia,Kelantan,2022,20,1351764,164399244,122,,,,
Malaysia,Kelantan,2022,25,1349451,164282350,122,,,,
Malaysia,Kelantan,2022,30,1344075,163993524,122,13108504.0,5977419.0,7131085.0,12206074.0
Malaysia,Kelantan,2022,50,1325417,162853893,123,13050932.0,5826822.0,7224110.0,12146008.0
Malaysia,Kelantan,2022,75,1256211,157521747,125,12608155.0,5281071.0,7327083.0,11707269.0
Malaysia,Kuala Lumpur,2022,0,27198,518053,19,,,,
Malaysia,Kuala Lumpur,2022,10,6860,507628,74,,,,
Malaysia,Kuala Lumpur,2022,15,5685,456774,80,,,,
Malaysia,Kuala Lumpur,2022,20,5485,446937,81,,,,
Malaysia,Kuala Lumpur,2022,25,5109,428862,84,,,,
Malaysia,Kuala Lumpur,2022,30,4827,414389,86,27299.0,32459.0,-5160.0,6313.0
Malaysia,Kuala Lumpur,2022,50,3914,357079,91,25217.0,27488.0,-2271.0,5556.0
Malaysia,Kuala Lumpur,2022,75,2446,242429,99,17576.0,20220.0,-2644.0,3566.0
Malaysia,Labuan,2022,0,9066,436021,48,,,,
Malaysia,Labuan,2022,10,4730,426512,90,,,,
Malaysia,Labuan,2022,15,4599,419801,91,,,,
Malaysia,Labuan,2022,20,4527,415628,92,,,,
Malaysia,Labuan,2022,25,4480,413030,92,,,,
Malaysia,Labuan,2022,30,4323,403863,93,20672.0,27011.0,-6340.0,21471.0
Malaysia,Labuan,2022,50,3926,378890,97,19743.0,24960.0,-5217.0,20339.0
Malaysia,Labuan,2022,75,3014,310672,103,16622.0,20357.0,-3734.0,15200.0
Malaysia,Melaka,2022,0,165403,9575243,58,,,,
Malaysia,Melaka,2022,10,117339,9527472,81,,,,
Malaysia,Melaka,2022,15,115661,9445345,82,,,,
Malaysia,Melaka,2022,20,114475,9384085,82,,,,
Malaysia,Melaka,2022,25,113794,9349258,82,,,,
Malaysia,Melaka,2022,30,112675,9291768,82,1139800.0,691561.0,448240.0,793615.0
Malaysia,Melaka,2022,50,106873,8942334,84,1121624.0,649345.0,472279.0,763871.0
Malaysia,Melaka,2022,75,88815,7609803,86,1007607.0,523053.0,484553.0,632446.0
Malaysia,Negeri Sembilan,2022,0,666738,59420574,89,,,,
Malaysia,Negeri Sembilan,2022,10,570930,59306691,104,,,,
Malaysia,Negeri Sembilan,2022,15,567096,59110058,104,,,,
Malaysia,Negeri Sembilan,2022,20,564138,58949675,104,,,,
Malaysia,Negeri Sembilan,2022,25,562530,58863446,105,,,,
Malaysia,Negeri Sembilan,2022,30,559821,58715699,105,5263479.0,2845864.0,2417616.0,2665509.0
Malaysia,Negeri Sembilan,2022,50,544976,57769100,106,5210317.0,2737561.0,2472756.0,2598809.0
Malaysia,Negeri Sembilan,2022,75,487265,53251141,109,4830080.0,2350431.0,2479649.0,2269316.0
Malaysia,Pahang,2022,0,3585238,422471528,118,,,,
Malaysia,Pahang,2022,10,3327704,422127448,127,,,,
Malaysia,Pahang,2022,15,3316955,421598747,127,,,,
Malaysia,Pahang,2022,20,3308545,421163557,127,,,,
Malaysia,Pahang,2022,25,3303635,420910143,127,,,,
Malaysia,Pahang,2022,30,3295418,420480303,128,28002322.0,9642236.0,18360086.0,16043542.0
Malaysia,Pahang,2022,50,3249607,417750155,129,27841296.0,9382340.0,18458956.0,15886215.0
Malaysia,Pahang,2022,75,3063046,404010000,132,26759276.0,8385389.0,18373887.0,14967817.0
Malaysia,Perak,2022,0,2091110,207202266,99,,,,
Malaysia,Perak,2022,10,1795110,206728430,115,,,,
Malaysia,Perak,2022,15,1785066,206237585,116,,,,
Malaysia,Perak,2022,20,1778841,205918927,116,,,,
Malaysia,Perak,2022,25,1774699,205715084,116,,,,
Malaysia,Perak,2022,30,1766056,205281845,116,7200897.0,5228147.0,1972750.0,5331048.0
Malaysia,Perak,2022,50,1728918,203247735,118,7139512.0,5065701.0,2073811.0,5244055.0
Malaysia,Perak,2022,75,1603872,195468437,122,6833119.0,4584927.0,2248192.0,4876215.0
Malaysia,Perlis,2022,0,82349,2952940,36,,,,
Malaysia,Perlis,2022,10,29311,2832283,97,,,,
Malaysia,Perlis,2022,15,28648,2794018,98,,,,
Malaysia,Perlis,2022,20,28308,2774155,98,,,,
Malaysia,Perlis,2022,25,28044,2760716,98,,,,
Malaysia,Perlis,2022,30,27367,2719784,99,98894.0,148532.0,-49639.0,133154.0
Malaysia,Perlis,2022,50,25598,2601968,102,95885.0,139687.0,-43803.0,130729.0
Malaysia,Perlis,2022,75,19860,2078232,105,74585.0,115701.0,-41116.0,113633.0
Malaysia,Pulau Pinang,2022,0,105622,4254227,40,,,,
Malaysia,Pulau Pinang,2022,10,49792,4155540,83,,,,
Malaysia,Pulau Pinang,2022,15,48776,4106379,84,,,,
Malaysia,Pulau Pinang,2022,20,48230,4079082,85,,,,
Malaysia,Pulau Pinang,2022,25,47774,4056618,85,,,,
Malaysia,Pulau Pinang,2022,30,46677,4001163,86,100482.0,173060.0,-72578.0,74285.0
Malaysia,Pulau Pinang,2022,50,43161,3803492,88,96960.0,159433.0,-62472.0,71240.0
Malaysia,Pulau Pinang,2022,75,32935,3131770,95,79387.0,124248.0,-44860.0,58032.0
Malaysia,Putrajaya,2022,0,6173,130052,21,,,,
Malaysia,Putrajaya,2022,10,1720,127212,74,,,,
Malaysia,Putrajaya,2022,15,1670,124934,75,,,,
Malaysia,Putrajaya,2022,20,1644,123683,75,,,,
Malaysia,Putrajaya,2022,25,1618,122523,76,,,,
Malaysia,Putrajaya,2022,30,1583,120859,76,6730.0,11311.0,-4580.0,5924.0
Malaysia,Putrajaya,2022,50,1395,109968,79,6109.0,10649.0,-4539.0,5764.0
Malaysia,Putrajaya,2022,75,925,77700,84,4265.0,9158.0,-4893.0,4859.0
Malaysia,Sabah,2022,0,7372091,833296406,113,,,,
Malaysia,Sabah,2022,10,6769712,832107145,123,,,,
Malaysia,Sabah,2022,15,6742543,830848059,123,,,,
Malaysia,Sabah,2022,20,6721855,829806182,123,,,,
Malaysia,Sabah,2022,25,6710515,829233966,124,,,,
Malaysia,Sabah,2022,30,6684138,827865730,124,37975953.0,23635732.0,14340220.0,20124252.0
Malaysia,Sabah,2022,50,6585815,822443777,125,37727202.0,23082071.0,14645131.0,19905080.0
Malaysia,Sabah,2022,75,6165734,792620641,129,36229127.0,21046557.0,15182570.0,18691306.0
Malaysia,Sarawak,2022,0,12379545,1558622185,126,,,,
Malaysia,Sarawak,2022,10,11727777,1556882267,133,,,,
Malaysia,Sarawak,2022,15,11699536,1555554478,133,,,,
Malaysia,Sarawak,2022,20,11680467,1554629007,133,,,,
Malaysia,Sarawak,2022,25,11666586,1553942931,133,,,,
Malaysia,Sarawak,2022,30,11643005,1552792014,133,109979129.0,39818537.0,70160592.0,46580190.0
Malaysia,Sarawak,2022,50,11524585,1546121234,134,109595368.0,39209171.0,70386197.0,46208148.0
Malaysia,Sarawak,2022,75,11067414,1513688668,137,107441686.0,37030012.0,70411673.0,44476812.0
Malaysia,Selangor,2022,0,782443,55057927,70,,,,
Malaysia,Selangor,2022,10,581303,54785119,94,,,,
Malaysia,Selangor,2022,15,575405,54537124,95,,,,
Malaysia,Selangor,2022,20,571761,54377662,95,,,,
Malaysia,Selangor,2022,25,568977,54259317,95,,,,
Malaysia,Selangor,2022,30,564558,54064971,96,3129864.0,2589350.0,540514.0,1402123.0
Malaysia,Selangor,2022,50,543059,53006083,98,3074550.0,2461992.0,612558.0,1347290.0
Malaysia,Selangor,2022,75,477581,49218157,103,2784878.0,2104015.0,680863.0,1111214.0
Malaysia,Trengganu,2022,0,1288895,139834155,108,,,,
Malaysia,Trengganu,2022,10,1123158,139627207,124,,,,
Malaysia,Trengganu,2022,15,1117368,139349106,125,,,,
Malaysia,Trengganu,2022,20,1113668,139162067,125,,,,
Malaysia,Trengganu,2022,25,1111102,139035288,125,,,,
Malaysia,Trengganu,2022,30,1106226,138785265,125,6549942.0,3924607.0,2625335.0,6186269.0
Malaysia,Trengganu,2022,50,1084795,137498633,127,6491611.0,3781607.0,2710004.0,6094488.0
Malaysia,Trengganu,2022,75,1007112,131750848,131,6124971.0,3282856.0,2842115.0,5549579.0
Malaysia,Johor,2023,0,1911485,161690598,85,,,,
Malaysia,Johor,2023,10,1625635,161322141,99,,,,
Malaysia,Johor,2023,15,1614670,160842410,100,,,,
Malaysia,Johor,2023,20,1606540,160463313,100,,,,
Malaysia,Johor,2023,25,1601965,160254374,100,,,,
Malaysia,Johor,2023,30,1593783,159877994,100,13427527.0,7299827.0,6127700.0,8950948.0
Malaysia,Johor,2023,50,1551382,157627402,102,13287539.0,7015158.0,6272382.0,8646075.0
Malaysia,Johor,2023,75,1391685,147208845,106,12458477.0,5984949.0,6473527.0,7220395.0
Malaysia,Kedah,2023,0,951787,79675819,84,,,,
Malaysia,Kedah,2023,10,693911,79000112,114,,,,
Malaysia,Kedah,2023,15,687911,78642913,114,,,,
Malaysia,Kedah,2023,20,683626,78375777,115,,,,
Malaysia,Kedah,2023,25,681331,78241635,115,,,,
Malaysia,Kedah,2023,30,676030,77913295,115,5191335.0,3200786.0,1990549.0,4376076.0
Malaysia,Kedah,2023,50,653738,76361813,117,5108121.0,3045744.0,2062377.0,4177612.0
Malaysia,Kedah,2023,75,581666,70202887,121,4579119.0,2581522.0,1997597.0,3416700.0
Malaysia,Kelantan,2023,0,1513205,165113057,109,,,,
Malaysia,Kelantan,2023,10,1361094,164872652,121,,,,
Malaysia,Kelantan,2023,15,1355454,164591771,121,,,,
Malaysia,Kelantan,2023,20,1351764,164399244,122,,,,
Malaysia,Kelantan,2023,25,1349451,164282350,122,,,,
Malaysia,Kelantan,2023,30,1344075,163993524,122,13108504.0,5977419.0,7131085.0,15904602.0
Malaysia,Kelantan,2023,50,1325417,162853893,123,13050932.0,5826822.0,7224110.0,15788508.0
Malaysia,Kelantan,2023,75,1256211,157521747,125,12608155.0,5281071.0,7327083.0,15116348.0
Malaysia,Kuala Lumpur,2023,0,27198,518053,19,,,,
Malaysia,Kuala Lumpur,2023,10,6860,507628,74,,,,
Malaysia,Kuala Lumpur,2023,15,5685,456774,80,,,,
Malaysia,Kuala Lumpur,2023,20,5485,446937,81,,,,
Malaysia,Kuala Lumpur,2023,25,5109,428862,84,,,,
Malaysia,Kuala Lumpur,2023,30,4827,414389,86,27299.0,32459.0,-5160.0,9287.0
Malaysia,Kuala Lumpur,2023,50,3914,357079,91,25217.0,27488.0,-2271.0,8193.0
Malaysia,Kuala Lumpur,2023,75,2446,242429,99,17576.0,20220.0,-2644.0,5755.0
Malaysia,Labuan,2023,0,9066,436021,48,,,,
Malaysia,Labuan,2023,10,4730,426512,90,,,,
Malaysia,Labuan,2023,15,4599,419801,91,,,,
Malaysia,Labuan,2023,20,4527,415628,92,,,,
Malaysia,Labuan,2023,25,4480,413030,92,,,,
Malaysia,Labuan,2023,30,4323,403863,93,20672.0,27011.0,-6340.0,20927.0
Malaysia,Labuan,2023,50,3926,378890,97,19743.0,24960.0,-5217.0,19950.0
Malaysia,Labuan,2023,75,3014,310672,103,16622.0,20357.0,-3734.0,16243.0
Malaysia,Melaka,2023,0,165403,9575243,58,,,,
Malaysia,Melaka,2023,10,117339,9527472,81,,,,
Malaysia,Melaka,2023,15,115661,9445345,82,,,,
Malaysia,Melaka,2023,20,114475,9384085,82,,,,
Malaysia,Melaka,2023,25,113794,9349258,82,,,,
Malaysia,Melaka,2023,30,112675,9291768,82,1139800.0,691561.0,448240.0,844125.0
Malaysia,Melaka,2023,50,106873,8942334,84,1121624.0,649345.0,472279.0,810211.0
Malaysia,Melaka,2023,75,88815,7609803,86,1007607.0,523053.0,484553.0,667597.0
Malaysia,Negeri Sembilan,2023,0,666738,59420574,89,,,,
Malaysia,Negeri Sembilan,2023,10,570930,59306691,104,,,,
Malaysia,Negeri Sembilan,2023,15,567096,59110058,104,,,,
Malaysia,Negeri Sembilan,2023,20,564138,58949675,104,,,,
Malaysia,Negeri Sembilan,2023,25,562530,58863446,105,,,,
Malaysia,Negeri Sembilan,2023,30,559821,58715699,105,5263479.0,2845864.0,2417616.0,3056403.0
Malaysia,Negeri Sembilan,2023,50,544976,57769100,106,5210317.0,2737561.0,2472756.0,2962738.0
Malaysia,Negeri Sembilan,2023,75,487265,53251141,109,4830080.0,2350431.0,2479649.0,2520355.0
Malaysia,Pahang,2023,0,3585238,422471528,118,,,,
Malaysia,Pahang,2023,10,3327704,422127448,127,,,,
Malaysia,Pahang,2023,15,3316955,421598747,127,,,,
Malaysia,Pahang,2023,20,3308545,421163557,127,,,,
Malaysia,Pahang,2023,25,3303635,420910143,127,,,,
Malaysia,Pahang,2023,30,3295418,420480303,128,28002322.0,9642236.0,18360086.0,19939962.0
Malaysia,Pahang,2023,50,3249607,417750155,129,27841296.0,9382340.0,18458956.0,19633357.0
Malaysia,Pahang,2023,75,3063046,404010000,132,26759276.0,8385389.0,18373887.0,17900067.0
Malaysia,Perak,2023,0,2091110,207202266,99,,,,
Malaysia,Perak,2023,10,1795110,206728430,115,,,,
Malaysia,Perak,2023,15,1785066,206237585,116,,,,
Malaysia,Perak,2023,20,1778841,205918927,116,,,,
Malaysia,Perak,2023,25,1774699,205715084,116,,,,
Malaysia,Perak,2023,30,1766056,205281845,116,7200897.0,5228147.0,1972750.0,6839942.0
Malaysia,Perak,2023,50,1728918,203247735,118,7139512.0,5065701.0,2073811.0,6709409.0
Malaysia,Perak,2023,75,1603872,195468437,122,6833119.0,4584927.0,2248192.0,6204437.0
Malaysia,Perlis,2023,0,82349,2952940,36,,,,
Malaysia,Perlis,2023,10,29311,2832283,97,,,,
Malaysia,Perlis,2023,15,28648,2794018,98,,,,
Malaysia,Perlis,2023,20,28308,2774155,98,,,,
Malaysia,Perlis,2023,25,28044,2760716,98,,,,
Malaysia,Perlis,2023,30,27367,2719784,99,98894.0,148532.0,-49639.0,250919.0
Malaysia,Perlis,2023,50,25598,2601968,102,95885.0,139687.0,-43803.0,247325.0
Malaysia,Perlis,2023,75,19860,2078232,105,74585.0,115701.0,-41116.0,232836.0
Malaysia,Pulau Pinang,2023,0,105622,4254227,40,,,,
Malaysia,Pulau Pinang,2023,10,49792,4155540,83,,,,
Malaysia,Pulau Pinang,2023,15,48776,4106379,84,,,,
Malaysia,Pulau Pinang,2023,20,48230,4079082,85,,,,
Malaysia,Pulau Pinang,2023,25,47774,4056618,85,,,,
Malaysia,Pulau Pinang,2023,30,46677,4001163,86,100482.0,173060.0,-72578.0,106001.0
Malaysia,Pulau Pinang,2023,50,43161,3803492,88,96960.0,159433.0,-62472.0,100445.0
Malaysia,Pulau Pinang,2023,75,32935,3131770,95,79387.0,124248.0,-44860.0,77722.0
Malaysia,Putrajaya,2023,0,6173,130052,21,,,,
Malaysia,Putrajaya,2023,10,1720,127212,74,,,,
Malaysia,Putrajaya,2023,15,1670,124934,75,,,,
Malaysia,Putrajaya,2023,20,1644,123683,75,,,,
Malaysia,Putrajaya,2023,25,1618,122523,76,,,,
Malaysia,Putrajaya,2023,30,1583,120859,76,6730.0,11311.0,-4580.0,9466.0
Malaysia,Putrajaya,2023,50,1395,109968,79,6109.0,10649.0,-4539.0,8848.0
Malaysia,Putrajaya,2023,75,925,77700,84,4265.0,9158.0,-4893.0,7200.0
Malaysia,Sabah,2023,0,7372091,833296406,113,,,,
Malaysia,Sabah,2023,10,6769712,832107145,123,,,,
Malaysia,Sabah,2023,15,6742543,830848059,123,,,,
Malaysia,Sabah,2023,20,6721855,829806182,123,,,,
Malaysia,Sabah,2023,25,6710515,829233966,124,,,,
Malaysia,Sabah,2023,30,6684138,827865730,124,37975953.0,23635732.0,14340220.0,24845076.0
Malaysia,Sabah,2023,50,6585815,822443777,125,37727202.0,23082071.0,14645131.0,24385005.0
Malaysia,Sabah,2023,75,6165734,792620641,129,36229127.0,21046557.0,15182570.0,22304532.0
Malaysia,Sarawak,2023,0,12379545,1558622185,126,,,,
Malaysia,Sarawak,2023,10,11727777,1556882267,133,,,,
Malaysia,Sarawak,2023,15,11699536,1555554478,133,,,,
Malaysia,Sarawak,2023,20,11680467,1554629007,133,,,,
Malaysia,Sarawak,2023,25,11666586,1553942931,133,,,,
Malaysia,Sarawak,2023,30,11643005,1552792014,133,109979129.0,39818537.0,70160592.0,52563892.0
Malaysia,Sarawak,2023,50,11524585,1546121234,134,109595368.0,39209171.0,70386197.0,52134167.0
Malaysia,Sarawak,2023,75,11067414,1513688668,137,107441686.0,37030012.0,70411673.0,50142761.0
Malaysia,Selangor,2023,0,782443,55057927,70,,,,
Malaysia,Selangor,2023,10,581303,54785119,94,,,,
Malaysia,Selangor,2023,15,575405,54537124,95,,,,
Malaysia,Selangor,2023,20,571761,54377662,95,,,,
Malaysia,Selangor,2023,25,568977,54259317,95,,,,
Malaysia,Selangor,2023,30,564558,54064971,96,3129864.0,2589350.0,540514.0,2099350.0
Malaysia,Selangor,2023,50,543059,53006083,98,3074550.0,2461992.0,612558.0,2014586.0
Malaysia,Selangor,2023,75,477581,49218157,103,2784878.0,2104015.0,680863.0,1686811.0
Malaysia,Trengganu,2023,0,1288895,139834155,108,,,,
Malaysia,Trengganu,2023,10,1123158,139627207,124,,,,
Malaysia,Trengganu,2023,15,1117368,139349106,125,,,,
Malaysia,Trengganu,2023,20,1113668,139162067,125,,,,
Malaysia,Trengganu,2023,25,1111102,139035288,125,,,,
Malaysia,Trengganu,2023,30,1106226,138785265,125,6549942.0,3924607.0,2625335.0,6224997.0
