country,year,umd_tree_cover_density_2000__threshold,umd_tree_cover_extent_2000__ha,gfw_aboveground_carbon_stocks_2000__Mg_C,avg_gfw_aboveground_carbon_stocks_2000__Mg_C_ha-1,gfw_forest_carbon_gross_emissions__Mg_CO2e_yr-1,gfw_forest_carbon_gross_removals__Mg_CO2_yr-1,gfw_forest_carbon_net_flux__Mg_CO2e_yr-1,emissions_Mg_CO2e
Malaysia,2018,30,237610,24281383,102,1557555.0,575293.0,982261.0,594584.0
Malaysia,2018,50,231234,23927826,103,1534643.0,544193.0,990449.0,570475.0
Malaysia,2018,75,207777,22268113,107,1435557.0,448200.0,987357.0,477481.0
Malaysia,2018,0,340495,28063753,82,,,,
Malaysia,2018,10,291909,28008994,96,,,,
Malaysia,2018,15,290110,27940068,96,,,,
Malaysia,2018,20,288881,27890581,97,,,,
Malaysia,2018,25,288137,27861360,97,,,,
Malaysia,2018,30,286743,27805145,97,2999352.0,1203749.0,1795603.0,1959955.0
Malaysia,2018,50,279681,27468046,98,2975617.0,1160470.0,1815148.0,1899263.0
Malaysia,2018,75,251855,25778339,102,2817412.0,998134.0,1819278.0,1625469.0
Malaysia,2018,0,75770,5431290,72,,,,
Malaysia,2018,10,57319,5411805,94,,,,
Malaysia,2018,15,56773,5387107,95,,,,
Malaysia,2018,20,56409,5370027,95,,,,
Malaysia,2018,25,56198,5360108,95,,,,
Malaysia,2018,30,55772,5339998,96,161076.0,101367.0,59709.0,105251.0
Malaysia,2018,50,54045,5245891,97,157586.0,95575.0,62011.0,101414.0
Malaysia,2018,75,47708,4815722,101,140192.0,77689.0,62502.0,84917.0
Malaysia,2018,0,95344,6775115,71,,,,
Malaysia,2018,10,78925,6754358,86,,,,
Malaysia,2018,15,78249,6722271,86,,,,
Malaysia,2018,20,77652,6692305,86,,,,
Malaysia,2018,25,77348,6677206,86,,,,
Malaysia,2018,30,76879,6653831,87,598738.0,426904.0,171833.0,650871.0
Malaysia,2018,50,74063,6495849,88,591171.0,405320.0,185852.0,637135.0
Malaysia,2018,75,63852,5805723,91,543449.0,330141.0,213308.0,569106.0
Malaysia,2018,0,299319,35126750,117,,,,
Malaysia,2018,10,278128,35098346,126,,,,
Malaysia,2018,15,277300,35061753,126,,,,
Malaysia,2018,20,276755,35036681,127,,,,
Malaysia,2018,25,276377,35019500,127,,,,
Malaysia,2018,30,275655,34985826,127,2531844.0,1003724.0,1528120.0,2651280.0
Malaysia,2018,50,272162,34791230,128,2518396.0,979610.0,1538786.0,2638348.0
Malaysia,2018,75,258391,33830517,131,2428295.0,886795.0,1541501.0,2550786.0
Malaysia,2018,0,139112,11000742,79,,,,
Malaysia,2018,10,119817,10975740,92,,,,
Malaysia,2018,15,118953,10935630,92,,,,
Malaysia,2018,20,118286,10902549,92,,,,
Malaysia,2018,25,117892,10883356,92,,,,
Malaysia,2018,30,117233,10851137,93,794300.0,595597.0,198702.0,679422.0
Malaysia,2018,50,113876,10667401,94,784625.0,568859.0,215767.0,665806.0
Malaysia,2018,75,102294,9927676,97,733319.0,475779.0,257541.0,596819.0
Malaysia,2018,0,90704,5742503,63,,,,
Malaysia,2018,10,80078,5716035,71,,,,
Malaysia,2018,15,79412,5689490,72,,,,
Malaysia,2018,20,78879,5667376,72,,,,
Malaysia,2018,25,78558,5654150,72,,,,
Malaysia,2018,30,77928,5628340,72,522812.0,630862.0,-108050.0,447339.0
Malaysia,2018,50,74484,5467553,73,514830.0,607235.0,-92405.0,434084.0
Malaysia,2018,75,61598,4746536,77,469890.0,518050.0,-48160.0,371626.0
Malaysia,2018,0,287492,27782174,97,,,,
Malaysia,2018,10,255394,27746084,109,,,,
Malaysia,2018,15,254079,27679404,109,,,,
Malaysia,2018,20,252874,27614375,109,,,,
Malaysia,2018,25,252352,27586239,109,,,,
Malaysia,2018,30,251442,27537043,110,2444115.0,1118781.0,1325334.0,2402592.0
Malaysia,2018,50,246279,27220983,111,2417247.0,1082314.0,1334934.0,2352798.0
Malaysia,2018,75,224449,25614845,114,2237445.0,932870.0,1304575.0,2091568.0
Malaysia,2018,0,153473,17831838,116,,,,
Malaysia,2018,10,140497,17809326,127,,,,
Malaysia,2018,15,139834,17768188,127,,,,
Malaysia,2018,20,139337,17735847,127,,,,
Malaysia,2018,25,139071,17719135,127,,,,
Malaysia,2018,30,138537,17684765,128,949030.0,575622.0,373408.0,1714371.0
Malaysia,2018,50,135955,17490763,129,939518.0,553975.0,385544.0,1686970.0
Malaysia,2018,75,127344,16730119,131,877900.0,492400.0,385501.0,1583550.0
Malaysia,2018,0,27058,1920215,71,,,,
Malaysia,2018,10,22120,1909205,86,,,,
Malaysia,2018,15,21888,1897236,87,,,,
Malaysia,2018,20,21724,1888237,87,,,,
Malaysia,2018,25,21614,1882361,87,,,,
Malaysia,2018,30,21430,1872313,87,61073.0,50875.0,10198.0,104573.0
Malaysia,2018,50,20437,1811445,89,60329.0,49173.0,11155.0,102175.0
Malaysia,2018,75,17246,1583528,92,55444.0,42184.0,13260.0,92852.0
Malaysia,2018,0,37058,438432,12,,,,
Malaysia,2018,10,6428,308639,48,,,,
Malaysia,2018,15,6281,302155,48,,,,
Malaysia,2018,20,6220,299483,48,,,,
Malaysia,2018,25,6132,295697,48,,,,
Malaysia,2018,30,5969,288499,48,1646.0,50613.0,-48967.0,832.0
Malaysia,2018,50,5207,254892,49,1464.0,44544.0,-43080.0,832.0
Malaysia,2018,75,3697,185118,50,936.0,32850.0,-31914.0,762.0
Malaysia,2018,0,92069,4698960,51,,,,
Malaysia,2018,10,49559,4621588,93,,,,
Malaysia,2018,15,48512,4560562,94,,,,
Malaysia,2018,20,47703,4510111,95,,,,
Malaysia,2018,25,47290,4485922,95,,,,
Malaysia,2018,30,46460,4436563,95,247378.0,248816.0,-1437.0,232604.0
Malaysia,2018,50,42889,4190567,98,238535.0,235158.0,3377.0,220977.0
Malaysia,2018,75,32029,3293274,103,182808.0,200785.0,-17976.0,175558.0
Malaysia,2018,0,94943,5065399,53,,,,
Malaysia,2018,10,49743,4899952,99,,,,
Malaysia,2018,15,49053,4859309,99,,,,
Malaysia,2018,20,48649,4834869,99,,,,
Malaysia,2018,25,48420,4822548,100,,,,
Malaysia,2018,30,47663,4775677,100,550171.0,315706.0,234466.0,649432.0
Malaysia,2018,50,44986,4604852,102,538442.0,294024.0,244418.0,630088.0
Malaysia,2018,75,36223,3837931,106,436607.0,227953.0,208653.0,494529.0
Malaysia,2018,0,78946,6385373,81,,,,
Malaysia,2018,10,59984,6352445,106,,,,
Malaysia,2018,15,59345,6314576,106,,,,
Malaysia,2018,20,58827,6282272,107,,,,
Malaysia,2018,25,58550,6265630,107,,,,
Malaysia,2018,30,58045,6234727,107,446369.0,239893.0,206476.0,564667.0
Malaysia,2018,50,55626,6064840,109,437784.0,227366.0,210418.0,544002.0
Malaysia,2018,75,48085,5455090,113,393629.0,188652.0,204977.0,463517.0
Malaysia,2018,0,47954,4034171,84,,,,
Malaysia,2018,10,37389,4018979,107,,,,
Malaysia,2018,15,37134,4005215,108,,,,
Malaysia,2018,20,36984,3996756,108,,,,
Malaysia,2018,25,36851,3989748,108,,,,
Malaysia,2018,30,36559,3972486,109,36340.0,140796.0,-104456.0,82381.0
Malaysia,2018,50,35731,3916066,110,35723.0,136621.0,-100899.0,80403.0
Malaysia,2018,75,31367,3516440,112,29467.0,114405.0,-84938.0,61733.0
Malaysia,2018,0,134965,11520049,85,,,,
Malaysia,2018,10,103964,11490241,111,,,,
Malaysia,2018,15,103039,11431920,111,,,,
Malaysia,2018,20,102316,11385713,111,,,,
Malaysia,2018,25,102037,11368286,111,,,,
Malaysia,2018,30,101242,11314446,112,1092968.0,539856.0,553112.0,1665200.0
Malaysia,2018,50,98157,11081097,113,1073937.0,514308.0,559630.0,1624716.0
Malaysia,2018,75,88668,10191162,115,973494.0,437706.0,535788.0,1388637.0
Malaysia,2018,0,64523,4191024,65,,,,
Malaysia,2018,10,37987,4116623,108,,,,
Malaysia,2018,15,37451,4083316,109,,,,
Malaysia,2018,20,37087,4059649,109,,,,
Malaysia,2018,25,36901,4048692,110,,,,
Malaysia,2018,30,36403,4016901,110,545741.0,252607.0,293134.0,1158505.0
Malaysia,2018,50,34334,3869157,113,536308.0,234926.0,301381.0,1139801.0
Malaysia,2018,75,28010,3306723,118,474916.0,184440.0,290475.0,1028040.0
Malaysia,2018,0,28956,1503533,52,,,,
Malaysia,2018,10,15037,1471287,98,,,,
Malaysia,2018,15,14695,1450396,99,,,,
Malaysia,2018,20,14474,1436788,99,,,,
Malaysia,2018,25,14371,1430931,100,,,,
Malaysia,2018,30,14093,1413222,100,217403.0,136085.0,81318.0,446446.0
Malaysia,2018,50,12941,1334522,103,211843.0,124525.0,87318.0,436867.0
Malaysia,2018,75,9796,1060413,108,179599.0,94150.0,85449.0,375166.0
Malaysia,2018,0,167059,21026045,126,,,,
Malaysia,2018,10,160023,21013149,131,,,,
Malaysia,2018,15,159589,20985618,131,,,,
Malaysia,2018,20,159254,20963699,132,,,,
Malaysia,2018,25,159086,20952551,132,,,,
Malaysia,2018,30,158741,20929635,132,1018838.0,586022.0,432815.0,1656235.0
Malaysia,2018,50,156953,20789280,132,1010269.0,570161.0,440108.0,1638088.0
Malaysia,2018,75,151077,20217230,134,952711.0,522907.0,429804.0,1549471.0
Malaysia,2018,0,24783,1060780,43,,,,
Malaysia,2018,10,11180,988677,88,,,,
Malaysia,2018,15,11092,984421,89,,,,
Malaysia,2018,20,11053,982353,89,,,,
Malaysia,2018,25,11008,980134,89,,,,
Malaysia,2018,30,10888,974061,89,24376.0,63896.0,-39520.0,54027.0
Malaysia,2018,50,10522,954332,91,23968.0,60962.0,-36994.0,53059.0
Malaysia,2018,75,8124,825859,102,21608.0,43090.0,-21482.0,48565.0
Malaysia,2018,0,28035,560186,20,,,,
Malaysia,2018,10,9894,529756,54,,,,
Malaysia,2018,15,9374,508050,54,,,,
Malaysia,2018,20,9027,492838,55,,,,
Malaysia,2018,25,8733,480192,55,,,,
Malaysia,2018,30,8200,456325,56,46444.0,79014.0,-32570.0,23602.0
Malaysia,2018,50,6447,373198,58,41623.0,62947.0,-21324.0,21164.0
Malaysia,2018,75,2962,193242,65,22479.0,32417.0,-9938.0,15237.0
Malaysia,2018,0,816728,103319240,127,,,,
Malaysia,2018,10,791597,103271516,130,,,,
Malaysia,2018,15,790488,103211259,131,,,,
Malaysia,2018,20,789686,103165707,131,,,,
Malaysia,2018,25,789187,103136835,131,,,,
Malaysia,2018,30,788273,103083346,131,8279211.0,2636255.0,5642955.0,10617903.0
Malaysia,2018,50,783746,102778407,131,8254753.0,2604096.0,5650657.0,10593139.0
Malaysia,2018,75,759554,100794382,133,8032580.0,2430553.0,5602027.0,10374742.0
Malaysia,2018,0,143012,15834714,111,,,,
Malaysia,2018,10,138673,15828614,114,,,,
Malaysia,2018,15,138402,15813431,114,,,,
Malaysia,2018,20,138227,15803368,114,,,,
Malaysia,2018,25,138122,15797496,114,,,,
Malaysia,2018,30,137842,15780959,114,810328.0,702736.0,107593.0,696506.0
Malaysia,2018,50,136764,15705427,115,806496.0,693366.0,113130.0,688592.0
Malaysia,2018,75,132032,15305577,116,779004.0,654168.0,124836.0,657431.0
Malaysia,2018,0,40332,1193752,30,,,,
Malaysia,2018,10,16762,1160059,69,,,,
Malaysia,2018,15,16135,1130839,70,,,,
Malaysia,2018,20,15738,1111779,71,,,,
Malaysia,2018,25,15463,1098800,71,,,,
Malaysia,2018,30,14790,1065149,72,59707.0,112611.0,-52904.0,111687.0
Malaysia,2018,50,12912,961453,74,57735.0,98548.0,-40813.0,109201.0
Malaysia,2018,75,8552,688601,81,48173.0,66103.0,-17930.0,96088.0
Malaysia,2018,0,227830,24950741,110,,,,
Malaysia,2018,10,216303,24930569,115,,,,
Malaysia,2018,15,215778,24901238,115,,,,
Malaysia,2018,20,215389,24879039,116,,,,
Malaysia,2018,25,215202,24868198,116,,,,
Malaysia,2018,30,214665,24836201,116,2259906.0,1163402.0,1096504.0,2745981.0
Malaysia,2018,50,212747,24703197,116,2253195.0,1147724.0,1105471.0,2737790.0
Malaysia,2018,75,202132,23808132,118,2194698.0,1066295.0,1128402.0,2668442.0
Malaysia,2018,0,52682,5475997,104,,,,
Malaysia,2018,10,45228,5464351,121,,,,
Malaysia,2018,15,44877,5444099,121,,,,
Malaysia,2018,20,44651,5430921,122,,,,
Malaysia,2018,25,44541,5424726,122,,,,
Malaysia,2018,30,44152,5400966,122,320467.0,251988.0,68479.0,545654.0
Malaysia,2018,50,43141,5329484,124,317065.0,242744.0,74322.0,539865.0
Malaysia,2018,75,39777,5042752,127,296630.0,211360.0,85270.0,504026.0
Malaysia,2018,0,59344,3144815,53,,,,
Malaysia,2018,10,38042,3112481,82,,,,
Malaysia,2018,15,37220,3073842,83,,,,
Malaysia,2018,20,36698,3048452,83,,,,
Malaysia,2018,25,36381,3033545,83,,,,
Malaysia,2018,30,35659,2997081,84,363918.0,332609.0,31309.0,480592.0
Malaysia,2018,50,32984,2850465,86,358868.0,309361.0,49507.0,474235.0
Malaysia,2018,75,25416,2343769,92,323316.0,241779.0,81538.0,416033.0
Malaysia,2018,0,40332,1812683,45,,,,
Malaysia,2018,10,20598,1782977,87,,,,
Malaysia,2018,15,20056,1758079,88,,,,
Malaysia,2018,20,19758,1743576,88,,,,
Malaysia,2018,25,19552,1734127,89,,,,
Malaysia,2018,30,19033,1707521,90,121610.0,156118.0,-34508.0,170921.0
Malaysia,2018,50,17684,1633684,92,118924.0,143739.0,-24815.0,167337.0
Malaysia,2018,75,14078,1396317,99,103574.0,112294.0,-8719.0,144763.0
Malaysia,2018,0,85560,8438352,99,,,,
Malaysia,2018,10,76917,8426562,110,,,,
Malaysia,2018,15,76513,8402852,110,,,,
Malaysia,2018,20,76223,8385522,110,,,,
Malaysia,2018,25,76090,8377813,110,,,,
Malaysia,2018,30,75643,8350295,110,841086.0,512238.0,328848.0,1123064.0
Malaysia,2018,50,74290,8252303,111,836846.0,500508.0,336337.0,1117386.0
Malaysia,2018,75,68963,7780633,113,803775.0,453103.0,350672.0,1070688.0
Malaysia,2018,0,19351,382577,20,,,,
Malaysia,2018,10,7080,365766,52,,,,
Malaysia,2018,15,6611,348080,53,,,,
Malaysia,2018,20,6367,338042,53,,,,
Malaysia,2018,25,6180,330621,53,,,,
Malaysia,2018,30,5819,315680,54,5828.0,30448.0,-24621.0,6000.0
Malaysia,2018,50,4702,266275,57,5428.0,23790.0,-18362.0,5633.0
Malaysia,2018,75,2745,168343,61,3925.0,13001.0,-9075.0,4128.0
Malaysia,2018,0,27198,518053,19,,,,
Malaysia,2018,10,6860,507628,74,,,,
Malaysia,2018,15,5685,456774,80,,,,
Malaysia,2018,20,5485,446937,81,,,,
Malaysia,2018,25,5109,428862,84,,,,
Malaysia,2018,30,4827,414389,86,27299.0,32459.0,-5160.0,36343.0
Malaysia,2018,50,3914,357079,91,25217.0,27488.0,-2271.0,34158.0
Malaysia,2018,75,2446,242429,99,17576.0,20220.0,-2644.0,27266.0
Malaysia,2018,0,9066,436021,48,,,,
Malaysia,2018,10,4730,426512,90,,,,
Malaysia,2018,15,4599,419801,91,,,,
Malaysia,2018,20,4527,415628,92,,,,
Malaysia,2018,25,4480,413030,92,,,,
Malaysia,2018,30,4323,403863,93,20672.0,27011.0,-6340.0,15469.0
Malaysia,2018,50,3926,378890,97,19743.0,24960.0,-5217.0,14149.0
Malaysia,2018,75,3014,310672,103,16622.0,20357.0,-3734.0,11563.0
Malaysia,2018,0,67030,4358765,65,,,,
Malaysia,2018,10,49726,4338493,87,,,,
Malaysia,2018,15,48982,4300078,88,,,,
Malaysia,2018,20,48451,4271437,88,,,,
Malaysia,2018,25,48150,4255042,88,,,,
Malaysia,2018,30,47671,4228914,89,588865.0,327330.0,261535.0,1164512.0
Malaysia,2018,50,45025,4059289,90,579513.0,306680.0,272833.0,1138650.0
Malaysia,2018,75,36667,3394547,93,516851.0,243840.0,273011.0,991044.0
Malaysia,2018,0,69871,4363879,62,,,,
Malaysia,2018,10,56096,4348980,78,,,,
Malaysia,2018,15,55546,4322159,78,,,,
Malaysia,2018,20,55109,4299550,78,,,,
Malaysia,2018,25,54882,4288002,78,,,,
Malaysia,2018,30,54509,4268885,78,452684.0,291361.0,161323.0,507760.0
Malaysia,2018,50,52517,4152342,79,447021.0,277466.0,169555.0,498262.0
Malaysia,2018,75,45467,3665311,81,410842.0,231633.0,179209.0,450450.0
Malaysia,2018,0,28502,852599,30,,,,
Malaysia,2018,10,11518,840000,73,,,,
Malaysia,2018,15,11133,823108,74,,,,
Malaysia,2018,20,10915,813097,74,,,,
Malaysia,2018,25,10762,806215,75,,,,
Malaysia,2018,30,10495,793969,76,98252.0,72869.0,25382.0,93051.0
Malaysia,2018,50,9331,730702,78,95090.0,65199.0,29891.0,87963.0
Malaysia,2018,75,6681,549945,82,79914.0,47581.0,32333.0,63054.0
Malaysia,2018,0,135547,15517685,114,,,,
Malaysia,2018,10,129391,15510269,120,,,,
Malaysia,2018,15,129080,15494426,120,,,,
Malaysia,2018,20,128804,15479131,120,,,,
Malaysia,2018,25,128686,15472807,120,,,,
Malaysia,2018,30,128475,15461176,120,895739.0,551293.0,344446.0,1352628.0
Malaysia,2018,50,127121,15374271,121,889429.0,539124.0,350305.0,1338261.0
Malaysia,2018,75,122515,15015010,123,856213.0,498657.0,357556.0,1268277.0
Malaysia,2018,0,155477,12357019,79,,,,
Malaysia,2018,10,133699,12330491,92,,,,
Malaysia,2018,15,132740,12278942,93,,,,
Malaysia,2018,20,131949,12234203,93,,,,
Malaysia,2018,25,131553,12211271,93,,,,
Malaysia,2018,30,130912,12174565,93,1665377.0,586824.0,1078553.0,1659013.0
Malaysia,2018,50,127295,11933089,94,1654212.0,565797.0,1088415.0,1632296.0
Malaysia,2018,75,110485,10570359,96,1547711.0,479152.0,1068559.0,1457420.0
Malaysia,2018,0,96333,9894666,103,,,,
Malaysia,2018,10,87992,9883948,112,,,,
Malaysia,2018,15,87575,9862535,113,,,,
Malaysia,2018,20,87216,9842895,113,,,,
Malaysia,2018,25,87019,9832262,113,,,,
Malaysia,2018,30,86702,9814604,113,635940.0,615405.0,20535.0,1075171.0
Malaysia,2018,50,84912,9698643,114,628498.0,592808.0,35690.0,1050820.0
Malaysia,2018,75,78148,9166462,117,583705.0,508506.0,75198.0,924030.0
Malaysia,2018,0,56336,3642141,65,,,,
Malaysia,2018,10,41695,3613446,87,,,,
Malaysia,2018,15,41199,3589805,87,,,,
Malaysia,2018,20,40825,3571093,87,,,,
Malaysia,2018,25,40608,3560386,88,,,,
Malaysia,2018,30,40250,3542699,88,172397.0,141457.0,30941.0,106662.0
Malaysia,2018,50,38391,3438042,90,169474.0,134401.0,35073.0,102541.0
Malaysia,2018,75,32061,2990746,93,152932.0,114965.0,37967.0,86913.0
Malaysia,2018,0,39344,3528024,90,,,,
Malaysia,2018,10,33368,3521003,106,,,,
Malaysia,2018,15,33045,3504399,106,,,,
Malaysia,2018,20,32796,3491092,106,,,,
Malaysia,2018,25,32667,3484186,107,,,,
Malaysia,2018,30,32460,3472821,107,295676.0,190883.0,104793.0,379273.0
Malaysia,2018,50,31226,3394542,109,291466.0,180527.0,110938.0,370155.0
Malaysia,2018,75,27391,3093001,113,266654.0,149753.0,116901.0,319097.0
Malaysia,2018,0,97977,7827092,80,,,,
Malaysia,2018,10,71993,7808781,108,,,,
Malaysia,2018,15,71196,7769451,109,,,,
Malaysia,2018,20,70684,7742965,110,,,,
Malaysia,2018,25,70347,7726202,110,,,,
Malaysia,2018,30,69774,7696211,110,610344.0,369246.0,241098.0,799148.0
Malaysia,2018,50,66883,7514700,112,597792.0,348859.0,248932.0,780985.0
Malaysia,2018,75,56967,6728757,118,519380.0,282626.0,236754.0,674466.0
Malaysia,2018,0,85725,6653946,78,,,,
Malaysia,2018,10,72791,6638753,91,,,,
Malaysia,2018,15,72260,6610500,91,,,,
Malaysia,2018,20,71863,6588296,92,,,,
Malaysia,2018,25,71649,6576331,92,,,,
Malaysia,2018,30,71248,6553623,92,988006.0,390756.0,597251.0,571637.0
Malaysia,2018,50,69147,6415812,93,979446.0,376045.0,603402.0,559865.0
Malaysia,2018,75,59698,5686807,95,903485.0,316772.0,586713.0,495801.0
Malaysia,2018,0,181514,20524140,113,,,,
Malaysia,2018,10,170877,20505522,120,,,,
Malaysia,2018,15,170260,20472113,120,,,,
Malaysia,2018,20,169719,20440785,120,,,,
Malaysia,2018,25,169420,20423681,121,,,,
Malaysia,2018,30,168934,20395312,121,1406082.0,661751.0,744332.0,1235810.0
Malaysia,2018,50,166180,20211904,122,1396798.0,642614.0,754184.0,1221200.0
Malaysia,2018,75,154754,19296916,125,1330268.0,564955.0,765313.0,1134690.0
Malaysia,2018,0,219124,19349958,88,,,,
Malaysia,2018,10,192793,19330286,100,,,,
Malaysia,2018,15,191828,19281805,101,,,,
Malaysia,2018,20,191010,19238622,101,,,,
Malaysia,2018,25,190610,19217594,101,,,,
Malaysia,2018,30,189874,19178174,101,1269475.0,540667.0,728808.0,1378836.0
Malaysia,2018,50,185892,18932744,102,1258826.0,521831.0,736996.0,1364942.0
Malaysia,2018,75,168855,17643584,104,1183396.0,455329.0,728068.0,1272972.0
Malaysia,2018,0,70753,8811874,125,,,,
Malaysia,2018,10,65701,8801617,134,,,,
Malaysia,2018,15,65592,8795145,134,,,,
Malaysia,2018,20,65538,8791926,134,,,,
Malaysia,2018,25,65491,8789081,134,,,,
Malaysia,2018,30,65403,8783639,134,105321.0,56499.0,48822.0,81939.0
Malaysia,2018,50,65074,8763771,135,104755.0,54937.0,49818.0,80596.0
Malaysia,2018,75,63948,8685653,136,101891.0,49272.0,52619.0,76430.0
Malaysia,2018,0,724206,103931884,144,,,,
Malaysia,2018,10,703090,103903154,148,,,,
Malaysia,2018,15,702280,103859799,148,,,,
Malaysia,2018,20,701563,103819782,148,,,,
Malaysia,2018,25,701154,103796483,148,,,,
Malaysia,2018,30,700460,103756595,148,3293023.0,1472643.0,1820380.0,8358196.0
Malaysia,2018,50,696739,103514238,149,3282890.0,1451336.0,1831554.0,8336559.0
Malaysia,2018,75,679965,102143987,150,3208370.0,1363382.0,1844988.0,8179977.0
Malaysia,2018,0,301803,29205321,97,,,,
Malaysia,2018,10,256536,29146967,114,,,,
Malaysia,2018,15,254727,29064454,114,,,,
Malaysia,2018,20,253622,29013259,114,,,,
Malaysia,2018,25,252867,28978409,115,,,,
Malaysia,2018,30,251549,28916865,115,2471061.0,939298.0,1531762.0,2366271.0
Malaysia,2018,50,244136,28516041,117,2438007.0,898234.0,1539774.0,2330383.0
Malaysia,2018,75,217345,26746905,123,2256794.0,751315.0,1505479.0,2169507.0
Malaysia,2018,0,543869,73414009,135,,,,
Malaysia,2018,10,525879,73379722,140,,,,
Malaysia,2018,15,525119,73338113,140,,,,
Malaysia,2018,20,524505,73302875,140,,,,
Malaysia,2018,25,524142,73281672,140,,,,
Malaysia,2018,30,523474,73242242,140,2490053.0,1336927.0,1153125.0,2226594.0
Malaysia,2018,50,520072,73015935,140,2480452.0,1318148.0,1162303.0,2215867.0
Malaysia,2018,75,502421,71569328,142,2387973.0,1223251.0,1164722.0,2108730.0
Malaysia,2018,0,201446,19558150,97,,,,
Malaysia,2018,10,174800,19527759,112,,,,
Malaysia,2018,15,173645,19468221,112,,,,
Malaysia,2018,20,172642,19413490,112,,,,
Malaysia,2018,25,172111,19384407,113,,,,
Malaysia,2018,30,171303,19339792,113,1600336.0,667058.0,933278.0,2390656.0
Malaysia,2018,50,166458,19032212,114,1588020.0,637521.0,950499.0,2364429.0
Malaysia,2018,75,145104,17349368,120,1482620.0,535650.0,946970.0,2225190.0
Malaysia,2018,0,378906,37553077,99,,,,
Malaysia,2018,10,343080,37499600,109,,,,
Malaysia,2018,15,341555,37434275,110,,,,
Malaysia,2018,20,340386,37381899,110,,,,
Malaysia,2018,25,339680,37350514,110,,,,
Malaysia,2018,30,338588,37301819,110,5224647.0,1144331.0,4080316.0,4626960.0
Malaysia,2018,50,331913,36963918,111,5195805.0,1107054.0,4088751.0,4571271.0
Malaysia,2018,75,309294,35646679,115,5032069.0,984932.0,4047138.0,4296644.0
Malaysia,2018,0,228817,28771568,126,,,,
Malaysia,2018,10,219247,28757032,131,,,,
Malaysia,2018,15,218742,28729749,131,,,,
Malaysia,2018,20,218337,28706590,131,,,,
Malaysia,2018,25,218087,28692319,132,,,,
Malaysia,2018,30,217605,28664155,132,1317651.0,624388.0,693264.0,1629347.0
Malaysia,2018,50,215033,28495819,133,1308565.0,608123.0,700443.0,1611015.0
Malaysia,2018,75,203957,27613084,135,1245729.0,536107.0,709622.0,1497277.0
Malaysia,2018,0,507197,55965161,110,,,,
Malaysia,2018,10,469377,55913137,119,,,,
Malaysia,2018,15,467741,55836794,119,,,,
Malaysia,2018,20,466459,55774374,120,,,,
Malaysia,2018,25,465685,55736886,120,,,,
Malaysia,2018,30,464503,55679176,120,6670523.0,1350999.0,5319524.0,5331842.0
Malaysia,2018,50,458213,55322933,121,6649681.0,1323049.0,5326632.0,5308123.0
Malaysia,2018,75,436225,53815613,123,6533150.0,1226539.0,5306611.0,5186391.0
Malaysia,2018,0,227604,25386387,112,,,,
Malaysia,2018,10,206322,25362652,123,,,,
Malaysia,2018,15,205465,25318280,123,,,,
Malaysia,2018,20,204764,25279956,123,,,,
Malaysia,2018,25,204387,25259096,124,,,,
Malaysia,2018,30,203724,25222534,124,2154150.0,847676.0,1306474.0,2193198.0
Malaysia,2018,50,199898,24980642,125,2137497.0,819494.0,1318002.0,2164934.0
Malaysia,2018,75,181179,23498881,130,1997016.0,694658.0,1302358.0,1976848.0
